STCN;Biografisch Portaal;Note
http://stcn.data2semantics.org/resource/auteur/160594960;http://www.biografischportaal.nl/persoon/19954226;Match for year 1692
http://stcn.data2semantics.org/resource/auteur/160974232;http://www.biografischportaal.nl/persoon/08663494;Match for year 1758
http://stcn.data2semantics.org/resource/auteur/161762549;http://www.biografischportaal.nl/persoon/71377353;Match for year 1737
http://stcn.data2semantics.org/resource/auteur/161980023;http://www.biografischportaal.nl/persoon/22457570;Match for year 1730
http://stcn.data2semantics.org/resource/auteur/162491182;http://www.biografischportaal.nl/persoon/22358433;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/162514514;http://www.biografischportaal.nl/persoon/09136598;Match for year 1696
http://stcn.data2semantics.org/resource/auteur/162661789;http://www.biografischportaal.nl/persoon/08027241;Match for year 1722
http://stcn.data2semantics.org/resource/auteur/162990928;http://www.biografischportaal.nl/persoon/14563064;Match for year 1762
http://stcn.data2semantics.org/resource/auteur/162996497;http://www.biografischportaal.nl/persoon/01614092;Match for year 1617
http://stcn.data2semantics.org/resource/auteur/163086656;http://www.biografischportaal.nl/persoon/04041652;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/163161410;http://www.biografischportaal.nl/persoon/34379041;Match for year 1706
http://stcn.data2semantics.org/resource/auteur/163191832;http://www.biografischportaal.nl/persoon/30678747;Match for year 1705
http://stcn.data2semantics.org/resource/auteur/163290369;http://www.biografischportaal.nl/persoon/26604880;Match for year 1766
http://stcn.data2semantics.org/resource/auteur/163298203;http://www.biografischportaal.nl/persoon/30074039;Match for year 1770
http://stcn.data2semantics.org/resource/auteur/163339724;http://www.biografischportaal.nl/persoon/34229873;Match for year 1742
http://stcn.data2semantics.org/resource/auteur/163474850;http://www.biografischportaal.nl/persoon/74920209;Match for year 1618
http://stcn.data2semantics.org/resource/auteur/163485054;http://www.biografischportaal.nl/persoon/88049741;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/163626715;http://www.biografischportaal.nl/persoon/61992556;Match for year 1800
http://stcn.data2semantics.org/resource/auteur/163646546;http://www.biografischportaal.nl/persoon/98541696;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/16366613X;http://www.biografischportaal.nl/persoon/78798596;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/163793875;http://www.biografischportaal.nl/persoon/32349009;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/163890455;http://www.biografischportaal.nl/persoon/15173112;Match for year 1713
http://stcn.data2semantics.org/resource/auteur/164031588;http://www.biografischportaal.nl/persoon/13254030;Match for year 1727
http://stcn.data2semantics.org/resource/auteur/164031995;http://www.biografischportaal.nl/persoon/22910451;Match for year 1676
http://stcn.data2semantics.org/resource/auteur/164379126;http://www.biografischportaal.nl/persoon/71671883;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/164416587;http://www.biografischportaal.nl/persoon/04125798;Match for year 1665
http://stcn.data2semantics.org/resource/auteur/164951687;http://www.biografischportaal.nl/persoon/40786567;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/165647973;http://www.biografischportaal.nl/persoon/70271278;Match for year 1710
http://stcn.data2semantics.org/resource/auteur/165677570;http://www.biografischportaal.nl/persoon/17982256;Match for year 1786
http://stcn.data2semantics.org/resource/auteur/165758716;http://www.biografischportaal.nl/persoon/10531619;Match for year 1508
http://stcn.data2semantics.org/resource/auteur/165956844;http://www.biografischportaal.nl/persoon/31570703;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/165957808;http://www.biografischportaal.nl/persoon/76560804;Match for year 1715
http://stcn.data2semantics.org/resource/auteur/166130796;http://www.biografischportaal.nl/persoon/16520376;Match for year 1667
http://stcn.data2semantics.org/resource/auteur/166130796;http://www.biografischportaal.nl/persoon/56465879;Match for year 1667
http://stcn.data2semantics.org/resource/auteur/166144436;http://www.biografischportaal.nl/persoon/25749457;Match for year 1696
http://stcn.data2semantics.org/resource/auteur/16614682X;http://www.biografischportaal.nl/persoon/42021444;Match for year 1763
http://stcn.data2semantics.org/resource/auteur/166147656;http://www.biografischportaal.nl/persoon/17227877;Match for year 1754
http://stcn.data2semantics.org/resource/auteur/166181544;http://www.biografischportaal.nl/persoon/46044153;Match for year 1651
http://stcn.data2semantics.org/resource/auteur/167450476;http://www.biografischportaal.nl/persoon/18950167;Match for year 1686
http://stcn.data2semantics.org/resource/auteur/167537040;http://www.biografischportaal.nl/persoon/90715207;Match for year 1690
http://stcn.data2semantics.org/resource/auteur/167551019;http://www.biografischportaal.nl/persoon/61455845;Match for year 1600
http://stcn.data2semantics.org/resource/auteur/167561790;http://www.biografischportaal.nl/persoon/84293244;Match for year 1692
http://stcn.data2semantics.org/resource/auteur/16771502X;http://www.biografischportaal.nl/persoon/21304869;Match for year 1795
http://stcn.data2semantics.org/resource/auteur/167897403;http://www.biografischportaal.nl/persoon/55461179;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/167898450;http://www.biografischportaal.nl/persoon/35159954;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/168291231;http://www.biografischportaal.nl/persoon/67079075;Match for year 1563
http://stcn.data2semantics.org/resource/auteur/168311984;http://www.biografischportaal.nl/persoon/74177097;Match for year 1665
http://stcn.data2semantics.org/resource/auteur/168344300;http://www.biografischportaal.nl/persoon/03150201;Match for year 1629
http://stcn.data2semantics.org/resource/auteur/168361639;http://www.biografischportaal.nl/persoon/59386822;Match for year 1701
http://stcn.data2semantics.org/resource/auteur/168606054;http://www.biografischportaal.nl/persoon/68683396;Match for year 1721
http://stcn.data2semantics.org/resource/auteur/168637898;http://www.biografischportaal.nl/persoon/43445779;Match for year 1800
http://stcn.data2semantics.org/resource/auteur/168692740;http://www.biografischportaal.nl/persoon/87519736;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/168709740;http://www.biografischportaal.nl/persoon/04665712;Match for year 1753
http://stcn.data2semantics.org/resource/auteur/168710277;http://www.biografischportaal.nl/persoon/45928369;Match for year 1755
http://stcn.data2semantics.org/resource/auteur/168908840;http://www.biografischportaal.nl/persoon/71165070;Match for year 1674
http://stcn.data2semantics.org/resource/auteur/168978415;http://www.biografischportaal.nl/persoon/40082004;Match for year 1628
http://stcn.data2semantics.org/resource/auteur/168985632;http://www.biografischportaal.nl/persoon/49536287;Match for year 1700
http://stcn.data2semantics.org/resource/auteur/169009033;http://www.biografischportaal.nl/persoon/25273873;Match for year 1814
http://stcn.data2semantics.org/resource/auteur/169018318;http://www.biografischportaal.nl/persoon/36648215;Match for year 1772
http://stcn.data2semantics.org/resource/auteur/169089304;http://www.biografischportaal.nl/persoon/86034288;Match for year 1810
http://stcn.data2semantics.org/resource/auteur/169109798;http://www.biografischportaal.nl/persoon/44121081;Match for year 1754
http://stcn.data2semantics.org/resource/auteur/169160831;http://www.biografischportaal.nl/persoon/78786462;Match for year 1622
http://stcn.data2semantics.org/resource/auteur/170125351;http://www.biografischportaal.nl/persoon/26479353;Match for year 1683
http://stcn.data2semantics.org/resource/auteur/170134873;http://www.biografischportaal.nl/persoon/43416773;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/170180581;http://www.biografischportaal.nl/persoon/86527564;Match for year 1784
http://stcn.data2semantics.org/resource/auteur/170294404;http://www.biografischportaal.nl/persoon/28609469;Match for year 1723
http://stcn.data2semantics.org/resource/auteur/17029613X;http://www.biografischportaal.nl/persoon/89835576;Match for year 1697
http://stcn.data2semantics.org/resource/auteur/170309401;http://www.biografischportaal.nl/persoon/90776093;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/170856208;http://www.biografischportaal.nl/persoon/89468213;Match for year 1672
http://stcn.data2semantics.org/resource/auteur/170959821;http://www.biografischportaal.nl/persoon/06951933;Match for year 1673
http://stcn.data2semantics.org/resource/auteur/17097782X;http://www.biografischportaal.nl/persoon/41684952;Match for year 1777
http://stcn.data2semantics.org/resource/auteur/170994589;http://www.biografischportaal.nl/persoon/07945965;Match for year 1655
http://stcn.data2semantics.org/resource/auteur/170995364;http://www.biografischportaal.nl/persoon/32714154;Match for year 1765
http://stcn.data2semantics.org/resource/auteur/171369769;http://www.biografischportaal.nl/persoon/79509576;Match for year 1751
http://stcn.data2semantics.org/resource/auteur/171389700;http://www.biografischportaal.nl/persoon/94522335;Match for year 1534
http://stcn.data2semantics.org/resource/auteur/171702247;http://www.biografischportaal.nl/persoon/61380206;Match for year 1785
http://stcn.data2semantics.org/resource/auteur/172297877;http://www.biografischportaal.nl/persoon/74915930;Match for year 1738
http://stcn.data2semantics.org/resource/auteur/172334829;http://www.biografischportaal.nl/persoon/26457619;Match for year 1662
http://stcn.data2semantics.org/resource/auteur/172363098;http://www.biografischportaal.nl/persoon/60453897;Match for year 1698
http://stcn.data2semantics.org/resource/auteur/172856892;http://www.biografischportaal.nl/persoon/10589764;Match for year 1757
http://stcn.data2semantics.org/resource/auteur/172860792;http://www.biografischportaal.nl/persoon/31110360;Match for year 1658
http://stcn.data2semantics.org/resource/auteur/17297674X;http://www.biografischportaal.nl/persoon/21869029;Match for year 1728
http://stcn.data2semantics.org/resource/auteur/173010644;http://www.biografischportaal.nl/persoon/12894404;Match for year 1677
http://stcn.data2semantics.org/resource/auteur/17304543X;http://www.biografischportaal.nl/persoon/15158338;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/17314098X;http://www.biografischportaal.nl/persoon/64982698;Match for year 1770
http://stcn.data2semantics.org/resource/auteur/173179355;http://www.biografischportaal.nl/persoon/11493929;Match for year 1630
http://stcn.data2semantics.org/resource/auteur/173274773;http://www.biografischportaal.nl/persoon/15825907;Match for year 1720
http://stcn.data2semantics.org/resource/auteur/173694241;http://www.biografischportaal.nl/persoon/17482755;Match for year 1577
http://stcn.data2semantics.org/resource/auteur/173784232;http://www.biografischportaal.nl/persoon/73340048;Match for year 1758
http://stcn.data2semantics.org/resource/auteur/174003102;http://www.biografischportaal.nl/persoon/13947299;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/174003102;http://www.biografischportaal.nl/persoon/81374176;Match for year 1712
http://stcn.data2semantics.org/resource/auteur/174006829;http://www.biografischportaal.nl/persoon/18841975;Match for year 1704
http://stcn.data2semantics.org/resource/auteur/174311001;http://www.biografischportaal.nl/persoon/26273556;Match for year 1585
http://stcn.data2semantics.org/resource/auteur/174419767;http://www.biografischportaal.nl/persoon/20541612;Match for year 1648
http://stcn.data2semantics.org/resource/auteur/174885334;http://www.biografischportaal.nl/persoon/96929082;Match for year 1685
http://stcn.data2semantics.org/resource/auteur/175233942;http://www.biografischportaal.nl/persoon/31517496;Match for year 1717
http://stcn.data2semantics.org/resource/auteur/175799202;http://www.biografischportaal.nl/persoon/05327632;Match for year 1699
http://stcn.data2semantics.org/resource/auteur/175850518;http://www.biografischportaal.nl/persoon/18551088;Match for year 1724
http://stcn.data2semantics.org/resource/auteur/176463992;http://www.biografischportaal.nl/persoon/05530237;Match for year 1723
